Geneid,DDB-I-SF-S1-001-A3_S21,DDB-PD-003-AMBR-R10--S03-RNA_S2,DDB-PD-003-AMBR-R10--S07-RNA_S8,DDB-PD-003-AMBR-R10--S12-RNA_S13,DDB-PD-003-AMBR-R15--S03-RNA_S3,DDB-PD-003-AMBR-R15--S07-RNA_S9,DDB-PD-003-AMBR-R15--S12-RNA_S14,DDB-PD-003-AMBR-R16--S03-RNA_S4,DDB-PD-003-AMBR-R16--S07-RNA_S10,DDB-PD-003-AMBR-R16--S12-RNA_S15,DDB-PD-003-AMBR-R21--S03-RNA_S5,DDB-PD-003-AMBR-R21--S07-RNA_S11,DDB-PD-003-AMBR-R21--S12-RNA_S16,DDB-PD-003-AMBR-R22--S03-RNA_S6,DDB-PD-003-AMBR-R22--S07-RNA_S12,DDB-PD-003-AMBR-R22--S12-RNA_S17,DDB-PD-003-AMBR-R9--S03-RNA_S1,DDB-PD-003-AMBR-R9--S07-RNA_S7,DDB-PD-009-AMBR-R11--S11-RNA_S20,DDB-PD-009-AMBR-R7--S10-RNA_S18,DDB-PD-009-AMBR-R8--S10-RNA_S19
b3227,1.3445706085854232,0.8007258982924199,0.5691628373556317,1.891709749980004,0.7307085695057693,0.0,0.6829596586384905,1.666051743200795,0.9068477510084855,1.2309871390014266,0.6814552609625288,1.2055538268297032,0.9186096081425789,1.3601495986620498,0.654239758518007,1.2799655416218532,1.0265142944379035,0.907067286134688,1.0247636460867067,1.338969885944536,1.4287133318442728
b3228,8.18545648128705,8.585646696516672,8.080597941577933,7.8569738272811565,8.463676238224815,8.894869857269848,7.963674883051115,8.427523322920521,7.860051326734924,7.922863813391199,8.78029861223251,7.803956887227228,7.820161941038817,8.54168678916334,7.745324615732299,8.271478890017063,8.271179453839443,8.039263100225904,7.944673521417849,7.964418361375972,7.847404485540102
b3229,9.19644639643,9.681311812219993,8.892495384646452,9.100217035982592,9.34209912443167,7.539938853264282,9.061663204854511,9.532998437079955,8.982440060666969,8.940555433460972,9.519391632676527,8.670387302735639,8.93207900080752,9.469429941950922,8.869709098378978,9.11992584190366,9.246345369850731,9.078509906216933,9.171237071694938,9.160215090274477,9.024087580210395
b3230,10.620596778877424,10.684940339356276,9.62680933329214,10.242726195235134,10.397916153144212,6.9234586497663875,9.890800462203847,11.044903931320608,9.67054765925011,9.814573746787119,10.311046953018712,10.083074319247059,10.031940950736265,10.926754705166323,9.636491083537594,9.364475372743788,10.43767859091392,9.423084821683805,10.362084254618594,10.03101761611689,10.18722660777287
b3231,12.66861031858971,13.071563231598011,12.478263372388685,11.966626556885744,13.376849390715629,13.362641708895074,12.228381293500522,12.939598267001184,12.390818406285842,12.289961115906408,13.458296696271002,12.295158367267156,12.16166301252776,13.368847232472131,12.42381550682106,12.424224512586278,13.525303908846775,12.394906803418003,12.252830036265387,12.238876290567182,12.402655544606404
b3232,5.920311799974034,5.76330032626098,5.268300900857217,5.942280774166835,6.113668525609558,0.0,5.691056389436435,5.747325729898905,5.5182703804341235,5.804777424828718,5.60270656754073,5.486364275765211,5.737855899136293,6.077224978621772,5.3081827884062385,5.289432695864848,5.661754239614285,5.142420603435367,5.878320419028867,5.771214183124643,5.611226804302552
b3233,9.118329628969715,8.787035929585697,8.782807664824368,8.891764035251116,9.0418119357538,5.913795604359392,8.81174098015208,9.027066465970512,8.840686312429128,8.667354272305822,8.983237545544936,8.82444467225966,8.747745509202762,9.151636764989084,8.815449488780857,8.87056350234043,9.078165911557662,8.731696736389393,8.707711455370335,8.776132237527731,8.869401636519472
b3234,6.711018527445136,6.437933272642601,6.596415684280079,6.423685560334215,6.209054955516982,0.0,6.515885371172699,6.528022170131468,6.474629167457554,6.256395986846446,6.106905740288267,6.851939792077718,6.330175075454719,6.050862594315646,6.5045818408091085,6.345958034821992,6.070080367144889,6.771314267387576,6.0633128955936675,6.2786963381712395,6.186238384205963
b3235,6.173713092519074,5.593422519495428,5.345163814090054,5.865205872479806,5.730353293931278,0.0,5.422121995279657,5.269914971842892,5.299555885985853,5.726402920176794,5.518987375662439,5.130165368409657,5.3544916571147665,5.290537697312508,5.026949720123085,5.7806167290996076,5.451238551647689,5.458603773345672,5.218143203470897,5.6320674046614485,5.478587000357022
b3236,9.992070318114848,9.92597941886544,10.700381860484098,11.097004016644128,9.567998398361288,10.299929463932411,10.932406664667633,10.03600898681056,10.803954833082958,10.674412153423663,9.95591496493503,10.666164599616414,10.916097578024695,9.877851963676507,10.730990653160148,10.885307924901358,9.451218562288203,10.702409947816827,11.057288565704127,11.018993626288365,11.142198374020094
b3237,7.859093756937755,8.126907092814564,7.667380834360216,8.000526291702503,7.777095194695817,0.0,7.954555007988129,7.976876565654991,7.976978788396214,7.518462169761588,8.034987913467855,7.812782758653234,7.6905046982213054,8.024823125768682,7.846424967272697,7.763160246628891,7.608441292875063,7.844148005767666,7.822584435912243,8.12019244726919,7.556876328416946
b3238,6.377987319656171,6.247423290710201,1.809929089678867,3.2369455958230633,6.815416135129522,0.0,2.0486643213157447,6.417314802716805,2.7370924665993894,2.557516803479438,6.24954725031795,3.3255381446789394,2.4888580725721723,6.312853267387722,2.448870644551706,3.221339637547646,6.824849318525784,4.470188302841378,6.83330622945598,3.4988454113384004,4.28615425092085
b3239,5.676527301763877,4.805075413645272,5.313899938101973,5.988325995827929,4.9928659632162855,0.0,5.038037798807118,4.819046065921503,5.714683817411993,5.444019279080951,4.259461424870622,5.4078878458721205,4.6745090599541665,4.618146596649844,5.598169170729426,4.600591081357994,4.621886423559597,5.92928928447315,5.3020157749283605,5.1180067337184045,5.201629320956811
b3240,2.7610575733772484,2.5287773645912086,1.7456376547546502,2.0715258255102165,2.44127329125324,0.0,2.784894743639806,2.467915045222037,2.589186356224551,2.4581981088305804,2.489678983714243,2.5466381920399477,2.5351024574136214,2.2113633261073784,2.1983884718096736,2.515033083214535,1.957407265063024,2.782642628915711,2.343526405369939,2.478280538588376,2.5121678503339577
b3241,3.326158081446236,2.8590777338122355,2.3936866040872444,2.6245643238955063,1.8393322516580606,0.0,2.7591724014999737,1.3748429793725887,1.9584612155897339,2.7503356113689734,1.683978150911836,2.754001201691512,2.1984304678513804,2.6693575229748783,2.492414869644104,2.864497722590092,2.475575349144635,3.1902252166868177,3.0366418305403613,2.772218186028489,2.5757819256024543
b3242,3.0403331359356844,1.1660104862590281,0.0,3.778688691639757,1.3068883429465619,6.869872371624309,0.0,1.4966473441555959,1.3026515213847332,2.205976797616923,2.3359180012733916,2.7739416983286684,1.3176221253284983,3.0010706568638432,1.5478802002164984,2.804547283221202,2.598823710001148,4.057551257928518,2.3354871377463238,2.351405615757654,1.816193716976931
b3243,5.8022931347047795,5.5242289925452965,5.013635451701568,4.212931597100022,5.3721909842220965,4.7244540576223395,4.96713660992634,5.42497553651653,5.009441706550627,4.68775967392473,5.292361497990795,4.141815389748916,4.599630461437525,5.485375939497908,5.0102780424269975,5.057594775644926,5.195428517544769,4.595373711654132,4.939089237228905,4.875380626605743,4.9862897359729565
b3244,7.503510490821167,6.958475751035966,6.248723149342723,6.594798731080303,7.290521243329907,6.631643863228742,6.4462920011355145,7.266135856256721,6.534078847566787,6.402821311001414,6.756194881501137,6.647826748204633,6.420347502371491,7.091799224466522,6.6131794417097876,6.165380229397779,7.246313554236064,6.559033455081226,6.667536592947445,6.19406401903695,6.255785597533368
b4472,5.296004729829284,5.0375890850028595,4.281824410237332,4.688211245500535,5.319181343700763,5.260835807783159,4.544391737800636,5.089560222096999,4.579467587905805,4.566384390339574,5.116063548878197,4.519753141763231,4.6317597943734405,5.042679177462393,4.617180867532713,4.439030134352694,5.229252285009226,4.526693878803351,4.578974556063108,4.457852404286119,4.560717595517088
b3247,6.892021972027161,6.578902108917707,5.658532417913179,6.4137407009075655,6.643994741670041,6.348057014414734,6.112155395654652,6.747405490986873,6.034040392189571,6.252238914997259,6.4093666669733125,6.270133186285732,5.92743122111236,6.5522870069013965,6.1102278053203,5.7190066642597515,6.55195286129786,5.9812466043361106,6.413596103582107,6.156316351601215,6.109781683157513
b3248,7.304429036557368,6.59533356420853,6.107420832600895,6.602010960808281,6.942580615204201,7.906578218736909,6.403598397847216,6.605201654674646,6.411548643001568,6.700626923772171,6.326551441771714,6.61867958516711,6.527344188264598,6.878907824909992,6.254036662403385,6.221149535732425,6.792717037959265,6.362804919067281,6.592600079606865,6.261975256460986,6.569218292584001
b3249,6.416438408860227,6.645520584599875,6.184133324503561,6.129474804866256,6.392632906808868,0.0,6.138372903086709,6.57357181261917,6.229642404664997,5.964300654951928,6.628834079382185,6.187217918551574,6.0526584645145185,6.397419793218852,6.194436277747997,5.73998815192591,6.384669552217731,6.014821139783826,5.7371635463817805,5.8235585207242755,5.904662254344755
b3250,6.807716086325842,6.924127046040689,5.9291300426198035,6.314694446345302,6.669335264765646,5.454663231647437,6.082540530273167,6.987622086057239,5.835565487116521,6.0648672197351585,6.677678161400521,6.152596523962557,6.1110710442377,6.803307436342351,5.725270081879132,5.595281071919422,6.59167518791272,5.436175973513425,6.131818694332488,5.99415508118185,5.9924901448905805
b3251,8.857914594824582,8.700113967493092,8.207992848469278,8.68140420517479,8.544702856831528,7.967211987791886,8.631071446709381,8.68960443529455,8.338664062385867,8.464326750009377,8.421088243398554,8.435388538531612,8.599973657900525,8.844257489806294,8.22635269831441,8.22200047006007,8.495358278389736,8.129630648756102,8.418648495053066,8.407481811584834,8.543965092577583
b3252,5.56804768371533,5.242877474769904,5.3772919792993115,5.465241624038872,5.410073620172701,5.23121634065616,5.219929293332086,5.296299708300195,5.349582198316803,5.339892728177854,4.964033314026975,5.1444759863023455,5.324092032653243,4.80094917988861,5.532714866066918,5.271444746013822,5.26592866180564,5.5626719978270565,5.208425300093927,5.372591396006947,5.200715672079874
b3253,6.848865364959889,5.811874849001145,6.411906261402365,6.5573944714114605,6.168661107350301,0.0,6.314252135478919,5.814357762846074,6.239886066120194,6.655487509104215,5.5726301238970075,6.580351237303262,6.555534062403803,5.625659622177456,6.458565402745323,6.47456751593124,6.297389909859283,6.5279838226919775,6.054103224995218,6.233846408552312,6.285888161363876
b3255,9.933739565507365,9.366112959806998,9.287068573638392,9.418692538683615,9.820832922866666,8.461779132189058,9.572753102760624,9.49156840927273,9.431103138174226,9.649591517440966,9.568765672604442,9.567061890635564,9.551209930267301,9.75790592552284,9.324070102317348,9.294498228625487,9.83643765555015,8.963605276887783,9.322648824270589,9.312656568627588,9.478986595694195
b3256,9.49910032546503,9.413244287547558,8.9599230585176,8.86773381505831,9.484761283095962,9.624847593370454,8.951797842230137,9.323742680672597,8.992228342075332,8.99925577414162,9.58993740337981,8.94792380352456,8.905680596206258,9.513641916166074,8.97545100914432,9.066052651134187,9.682594302532447,8.754010480957076,8.755140569480531,8.893730312862733,8.924956923554827
b3257,3.2730792553626364,3.5163486362218936,1.8964036512442894,4.381190201505751,4.094862602367091,0.0,3.4886484311616917,3.1122532815786332,3.06839887118134,3.873064203860357,3.2475198604439517,4.182592608050768,3.885871971993346,2.7827291919721664,2.0807275772401286,3.70724517687966,3.1637480530278843,2.9202218360049055,3.049753022086755,2.9799053157975046,3.660212434200349
b3258,4.383468923445477,4.8819784213720885,4.26508253150421,4.4888355690392485,4.835139054749694,6.625730332672087,4.38985418958231,4.690892713181886,4.626405346910082,4.190847184607839,4.637540748354983,4.342042501039528,4.185482550730153,4.705966315240201,4.7665273005829745,4.34656351109673,4.979867810597982,4.4339551406778535,4.094551256777926,4.3746631689812805,4.23956680698231
b3259,5.89488439598568,6.244191315907176,5.615030580822981,5.673348648640373,6.412996800537306,6.758660201850847,5.450421185195179,6.3779858829045395,5.649422834007277,5.2942761488602965,5.906786026825559,5.632988868382067,5.3097632934705805,5.723926611038283,5.729616245512215,5.603789283047198,5.894648263710477,5.765401147618604,5.457017110125051,5.680865546718154,5.3557781639255975
b3260,9.270963638648146,10.037134866983513,10.071935207482428,9.636661022768953,10.055380719725902,9.660208630960485,9.797131845836237,9.894355518285757,10.027010449133547,9.715095174079202,10.203596392398005,9.962108934695394,9.668694425750203,10.043238563652423,9.987960342512848,9.865300752972885,10.102029431507388,9.782343627308322,9.351764090622346,9.91179187413736,9.72189930296369
b3261,9.284502716656993,9.322130640175518,9.386581366078515,9.412526896082763,9.45043078783766,0.0,9.501148167898307,9.74936321774933,9.658241519390444,9.4468610304339,9.44630879434634,9.583321311609208,9.515615573452191,9.478162319926568,9.558851302004284,9.01527604823671,9.595368867107306,8.952780823935193,9.053022954110942,9.351937845589621,9.360643753217161
b3262,2.584366759268328,2.3260262849616344,0.8053975319925177,2.5917288336301736,2.9626838540798044,4.79336430459486,2.3816514021308057,1.6321625434666687,1.5986912766895776,2.043992622498575,1.5193049145509274,2.1260723711453564,2.7758449197051998,2.332656636290959,1.8721640515615192,2.5088613258892125,2.072520902806235,0.5370135006337973,2.1586990750421444,2.1848656313149886,2.069276099402995
b3263,3.910795927577675,2.7309720714534125,3.972999219536784,6.309001179119953,2.9415695512371958,0.0,6.675644851699373,3.210873045616261,5.620862956526243,6.281599957999922,2.9787129263344845,4.38232966979226,6.390362380306325,4.077254008943878,4.642948280229483,6.564182229772959,3.029522449471997,5.979178371459185,4.833955309066847,5.63889126225934,5.081666243020658
b3264,0.0,0.0,0.0,0.6409185152476407,0.539591683812827,0.0,0.0,0.0,0.5373743439043526,0.8749697157877915,0.0,0.0,0.9399727247523908,0.0,0.0,0.4524829047859887,0.2564498209415918,0.6798452432367529,0.0,0.705989758231071,0.8285088201425603
b3265,0.7886817969389527,0.28585578260910127,0.0,0.9713688638897247,1.0276674310753617,0.0,1.0516047964065356,0.0,0.6010370405804943,0.8446266813166674,0.7767325002493748,1.3466131527313148,0.33678172820132773,1.1597627956696086,1.236144730598336,0.8825865782641312,0.5315852835576937,0.7564255868641292,0.9386165536037656,0.4451152089965131,0.2893644862146982
b3266,2.5230723916278217,2.225776842937701,2.2737107244968455,2.469453872363008,2.226569838273625,0.0,2.243169938287117,2.440632395068828,2.2504936707054743,2.2979669013831443,1.9730720424773605,2.154798427783832,2.1480043291409987,2.296456087777263,2.598358781105969,2.630329856150942,2.153058404740844,2.6484612589107797,2.2162008801930337,2.6140212792556357,1.9934781190234854
b3267,4.098266654434698,4.3527434308399515,0.0,2.5876576523440455,4.6657322547214335,0.0,3.993042853475478,3.465303195784619,3.558646939295275,3.3408958668282596,2.2389233211168533,3.177817795908434,2.9740996748961126,4.344379018104824,2.1813458717512924,2.9262288993127847,3.191197849634862,2.676562379654363,2.983099006713484,3.3821551172000617,2.1620789464168535
b3268,3.758501152023247,2.845826673992085,5.931509261020224,5.816425502712198,3.5674156306665727,6.134152163848929,5.8470427552474735,3.382317032707006,6.121101847264439,5.965684954673681,2.896534220918037,6.384046585023384,5.930852186443526,3.1158556410712164,5.906077897933646,5.6325782139738205,3.2179853855216356,6.095103482826549,3.3992886896375145,5.314347281526965,4.9239926433870815
b3269,1.7295973457876297,1.7491145682333136,2.839453476844605,2.2524077527604325,1.8254136902696478,4.393238703164643,2.561913615380298,1.529370218973288,2.770321421484733,2.2455807791115903,1.45780972002542,2.8170592684267564,2.356582713140708,1.4924789218857928,2.4104781204800534,2.106411731767844,1.274130265748556,2.51781201610761,1.2612345634959583,2.439903326857599,1.667175190204794
b3270,1.717753388542219,1.3834758424329612,1.4843765478597701,2.424024569119625,1.6686025730384955,0.0,2.000298025095259,1.5944961331429284,1.5347079467097733,2.17179768017209,0.0,2.083127479847994,1.6809442648398898,0.7200926845550396,1.4737819872025455,2.1105445073499696,1.3981199359558132,1.4893063177057355,1.2563301475771562,1.095791696070299,1.924322610716734
b3271,4.047806196291931,3.003768513075108,3.722941431811768,3.826964242553553,3.393505142268786,0.0,3.924643857358013,2.6749970599163446,3.331648577730538,3.867741219636812,2.420287098573795,3.5834014558726963,3.7904702422786976,0.9571788511550476,3.291382329149482,3.4562463138312207,3.1677952020091356,3.525642129606206,2.6868239127100373,3.296122136498122,2.959246757512211
