Geneid,DDB-PD-036-AMBR-R13-S02,DDB-PD-036-AMBR-R13-S10,DDB-PD-036-AMBR-R14-S02,DDB-PD-036-AMBR-R14-S10,DDB-PD-036-AMBR-R15-S02,DDB-PD-036-AMBR-R15-S10,DDB-PD-036-AMBR-R16-S10,DDB-PD-036-AMBR-R17-S02,DDB-PD-036-AMBR-R17-S10,DDB-PD-036-AMBR-R18-S02,DDB-PD-036-AMBR-R18-S10,DDB-PD-036-AMBR-R19-S02,DDB-PD-036-AMBR-R19-S10,DDB-PD-036-AMBR-R20-S02,DDB-PD-036-AMBR-R20-S10,DDB-PD-036-AMBR-R21-S02,DDB-PD-036-AMBR-R21-S07,DDB-PD-036-AMBR-R22-S02,DDB-PD-036-AMBR-R22-S07,DDB-PD-036-AMBR-R23-S02,DDB-PD-036-AMBR-R23-S07,DDB-PD-036-AMBR-R24-S02,NGSDNA22-1_S73,NGSDNA22-2_S74,NGSDNA22-3_S75,NGSDNA22-4_S76,NGSDNA22-5_S77,NGSDNA22-6_S78,NGSDNA22-7_S79,NGSDNA22-8_S80
b1181,5.717638428392977,6.083188572400316,5.508079335683624,6.180279526805778,4.981756135861163,6.108241700320677,6.09921991678273,5.516422204545644,6.5187044033923955,5.297249615147943,6.189963053017435,5.34625333901481,6.405286640115953,5.546901018454822,6.25164270251296,6.412793319417669,6.307531336504212,6.063604400757842,6.11516211148981,6.078846615881602,6.041668792260607,6.196749660101993,7.578502151692159,7.733343186486271,7.737914070619065,7.609141869378422,7.461767908918371,7.668198485300263,7.619098460610667,7.528660260292917
b1182,1.9941165739874347,2.4179688637471197,1.9942911809449715,2.488275600682897,1.9800423155555307,1.6943887233559423,2.3999456089872493,2.072934566575401,2.6555815551231987,2.0465309853874407,2.680652436080726,1.6992546864329303,2.0165956129593066,2.0416819199883,2.046458326514977,1.6573004798150808,2.8719843809803147,0.7377006695128563,2.9283142417134678,2.203307360045654,2.948009950249687,1.6977634842170206,7.934120750701829,7.90344790248413,7.83035232811897,7.907570016458289,7.83913608232576,7.837577469351979,7.8809222037206235,7.7304570693610435
b1183,2.4785491963735558,3.691027995560948,3.1570405086629822,3.36421106080993,2.950754857039681,3.132557626438287,2.955246252398481,1.9015417448804057,2.81340985152877,2.6246234082767685,3.3418934101723288,2.742704725648062,3.3186344389445535,2.5857061185695325,2.7367021579725326,3.2357377270985648,3.062236993191874,1.963077126963035,3.256053497666038,2.9467954631791353,3.300894052186673,3.123501626839574,8.189308832667784,8.117830367194829,8.018607499458039,7.971505206081952,7.636805500031506,7.719722089403443,7.633148089823852,7.868656105598942
b1184,2.5654370376215643,3.069418719376136,2.5075442832343957,2.5195652829285122,2.1183254256351454,2.8293487486961544,2.7202291833145296,2.6097870131189698,2.6876060659233953,2.173255728249858,3.0857799624123863,2.455859458222243,2.858996978754406,1.9353540169943662,2.8074140469607496,2.8465643125948468,2.6302846547680687,2.410761906759338,2.8616853619937257,2.394173759564338,2.542810649645128,2.1680537743475687,7.753779177287657,7.648836111633395,7.632685939860467,7.421479832416133,7.448107772601293,7.592564197108278,7.4362022226807225,7.560305458396601
b1185,5.707243927608376,5.923375920006394,5.575862567075516,5.6336876015818875,5.803255259908145,6.2533173150106025,5.964621050543263,5.6378442618761735,6.312384412738964,5.626427386894568,6.08280785372122,5.412792420652751,5.843761316149454,5.557358383428398,6.303268377772683,5.9116792472364965,5.951183758964575,6.05199612805792,5.957266635034272,6.209058395526986,5.838933960427894,5.846148257652781,8.390908038959106,8.303792724885632,8.275740786396128,8.26161299537608,8.14991467755252,8.318943179964904,8.323898152367198,8.153713405812045
b1186,6.607906920286627,6.495856615713443,6.551895416955167,6.428387564221318,6.469900912443929,6.4512802870023975,6.49574028464942,6.599933818956826,6.432918031996722,6.613083562260243,6.531569376230049,6.535834550659527,6.0186186548321965,6.508096420334255,6.494931578929144,6.58186398858629,6.153000236134098,6.791203908117966,6.156027479280937,6.682897807163445,6.152975176629965,6.7122049800956765,7.591409921287829,7.624520124086479,7.60356045228896,7.614437742801785,7.617669207824242,7.405272070608812,7.512332203066194,7.453812955997379
b1187,5.781960261452355,6.764681715056232,5.846991143897593,6.801622537317577,5.723362481798848,7.005339867161971,6.885556564103665,6.06650511193154,6.879046682165003,6.031419657877058,7.007835101756839,5.887465891816419,6.804744116177235,5.86639801428037,7.021135167908937,6.790443593128858,6.583926783171683,6.759969198082335,6.765690585886948,6.687897263053363,6.624832322509354,6.633702179087347,7.634716026821241,7.822379637911071,7.670386871140289,7.75907690815001,7.48653949786476,7.5760524157210005,7.572063476429707,7.80405051960038
b1188,7.73586617922126,8.159006714001459,7.601273679091601,8.274297706110172,7.852767727918267,7.987476039824948,8.250493535601901,7.6623502885877794,8.282658987691065,7.765034638325604,8.289642498545529,7.4360560343016635,8.055170636673447,7.919362683179556,8.274135711009725,7.091025706771228,8.429318055070746,7.366390284375516,8.418098643599103,7.460352964255148,8.432567109643852,7.316655061965298,7.744192727148783,7.945435758671029,8.106790660862208,7.974698250568616,7.865687952049748,7.865810322289987,7.6855566120132135,7.86974893540338
b1189,5.6091306938813155,6.798050432970544,5.571639652845937,6.893985769919589,5.754813616092664,6.8804089620381435,7.126201552060938,5.562044379432655,6.880087152236298,5.612431559557382,6.895529786577108,5.658939490181713,6.992515130647975,5.607851478521406,6.920830382602849,5.437920933616462,7.135730804497822,5.815077022538541,7.10952363731654,5.892369582389401,7.0611952009231,5.988520328123327,7.847403466200866,7.82644338893278,7.831015619632945,7.821560653566958,7.670661347737243,7.64635583626984,7.792280124288395,7.76721010356434
b1190,5.056695873790455,6.254514891833823,4.942096984764298,6.2457276261097645,5.064786157746338,6.298270316836064,6.466398042627188,5.114901819826463,6.292472434395168,5.039515753273152,6.284883099938688,5.02573545406277,6.317364397294804,4.8136133937787156,6.323624387032154,5.29117279643055,6.528378068737101,5.15677843937323,6.495860964048354,5.5083127352551156,6.466449354956286,5.215161108474342,7.932143664622022,8.019447348933236,7.891019174192665,7.92575487275347,7.907499612080079,8.020009943653404,7.844986210917901,7.891169691606045
b4740,4.981907743783506,3.3504183299241466,5.027837469716057,3.6757636731200076,5.588587056703553,4.087192805131882,3.5149436211527694,4.91600762078708,4.070309335727503,5.246199662026953,2.862372761974602,5.663239544125491,3.7703951698340754,5.419803701297646,2.502245108956546,4.340676002613989,3.6560021440251615,4.636538555505805,3.2935526467458383,4.441159757052785,3.6159556209557,4.004307595854327,6.030003328841456,6.444484803598536,7.478006162252993,6.545051597366742,6.6082201351429815,6.73850915470673,6.62985693722634,6.395461707459099
b1191,4.724318720247568,3.700955131969015,4.537659564717239,3.3699106352997754,4.586847764402778,3.9155650450598274,3.682887027403953,4.51300255378294,4.067964052980135,4.721531254896675,3.84442518088027,4.178652372791693,3.8331330952945666,4.53175100811079,3.850485877721231,5.190451185703828,3.847306891131944,5.0397176064554525,3.7130349449104627,4.916746419940588,3.646683884551384,4.969852978310212,7.49683067326459,7.58245329688482,7.493496969602369,7.586153443258916,7.453732541803086,7.521413731211278,7.458079403638692,7.576797716394517
b1192,6.441190183891649,5.945306375466051,6.3236854391141275,6.0657600976591155,6.399630696946078,5.837247811053448,5.977715199169977,6.284550296409797,6.08588966446605,6.246034842078006,6.1068688007914735,6.530838057833163,6.045778696206969,6.418954028472907,5.938577331014649,5.750096846251409,5.696269935959435,5.592105735305935,5.579988443019586,5.772046460215655,5.779185668490244,5.7827135572644774,7.820931958739668,7.893193619872251,7.929528165008602,7.926308965718407,7.8293701547542875,7.887764541603204,7.953622009104973,7.809229076350839
b1193,5.778183541561541,6.29800164863746,5.816114242385463,6.24038560107578,5.60921410345595,6.397747561408062,6.243347840145923,5.725022889642937,6.355371961435455,5.8928280926994185,6.28646116371208,5.832943952105611,6.683916372545782,5.9111475805712255,6.617670783752231,6.200692985455776,6.212690904863995,6.468195967997345,6.025747485528798,6.259291891828434,6.129147199248003,6.3394314726393866,7.918153686667185,7.788003317459958,7.916447635598654,7.748786387887809,7.8297172016523975,7.4214312372682745,7.6917510609923365,7.726088429044697
b1194,1.9377707521172314,2.2290098030956322,2.0545977043270045,1.787460425162046,2.218552368403228,2.288341312834672,1.5509910116022045,1.9421295992861722,2.6609971974320454,2.1436942175185285,2.0816694837806042,1.6639608713955623,1.5310375599221853,1.671848463089453,2.9020348556381763,2.0730131886423173,1.757391868799931,2.577631623127072,2.326244853781281,2.174707695454884,1.5532439364159707,1.1111323310694412,7.594904501933655,7.708943095636073,7.29828956469902,7.729468303427321,7.847320791675194,7.6901173211913765,7.603552138796453,7.586204400603431
b1195,3.6922736522354973,5.714709181739314,3.811951158445285,5.623401668869048,3.7220241190753907,6.5996288853111995,6.249954327136712,3.818643746704672,6.22939413600244,3.980190454297564,6.568371933544667,3.656467095408902,6.618768985690115,4.480786392382057,6.843509159147326,5.3046276531554035,6.40191887019392,5.607242483221352,6.29436516274875,5.664923663692567,6.01096411774487,5.538473880632957,7.824654612201661,7.697823790281385,7.633295148905058,7.550907701541958,7.590136303621995,7.553663888567511,7.3545965911080335,7.443119337442151
b1196,2.319797716246517,2.7385586671227458,3.206104122750376,2.8339359195690177,2.7591317692350863,2.4918352628617977,3.1767107195916826,2.886770667627588,2.5105227862696733,2.9987818494549003,2.2419461273617887,2.9948175899563867,2.3362442283026086,3.1453497018012384,2.6770946300755765,2.447595939570512,3.0419365433566163,3.214536481445595,3.1931949640267794,2.9861145544178664,3.034453290007371,2.591517160726177,7.741023538477114,7.8244934364260965,7.860329230521853,7.7730693413062175,7.640398631432721,7.841421661574982,7.7092250194360235,7.747824521159592
b1197,6.338774825512226,7.155756000605888,6.202835002437309,7.258660348969316,6.347340090571617,6.925974763298584,7.062166769222425,6.242065805861815,7.048509874910567,6.245468777611711,7.078203483949767,5.968700703383726,6.9684545215210365,6.389578191439397,7.0734838451927775,5.779229769212682,7.4440908089904125,5.794304848605412,7.384447728268793,6.1438773240284394,7.415757888094759,6.001678699814717,7.529412620885008,7.7165057611490555,7.651453270933124,7.683231984027856,7.50007114610314,7.461671909539873,7.734733916563791,7.650154240592785
b1198,5.820158851422313,5.090156206682935,5.819640880066632,4.8013523135063245,5.775981645267006,5.0149867075389105,4.99968958430142,5.776576366486176,5.006728798017779,5.745345651355499,5.064413827593693,5.678976396023999,5.11117098496204,5.876576133085269,5.204969072782143,5.737042117630274,4.955706147049796,6.067564890288836,4.899356264908428,5.975025601883776,4.860972587315774,6.052688290851514,7.894535323780173,8.014353046422512,8.034721615704315,8.068864435165501,7.937914119216802,8.044182119534243,7.796518485760164,8.075914740038737
b1199,5.817084053023082,5.506882331137835,5.780908563923914,5.511149355878842,5.666773552370835,5.422482067417747,5.181859133573042,5.714036285962955,5.667476709812939,5.543901994719527,5.855150636239598,5.657277838474853,5.447431209542614,5.829017060655109,5.661626224521975,6.061772030864107,5.827261526902366,6.370634969504225,5.861943638053819,6.295453063894971,5.6658811277996435,6.291368837215351,7.611810188076127,7.80067268464021,7.606178859584863,7.786239705997076,7.5873926187824425,7.770346818837606,7.741244467170643,7.779734441425019
b1200,5.904142977592834,5.594292243109279,5.844748367747523,5.67816390762386,5.831981930637757,5.636688655454204,5.461091770589965,5.854704540536352,5.846310808685332,5.827270029113127,5.628485911171444,5.638050637663208,5.83179947151097,5.713519297374259,5.41848695008764,5.71051054585492,5.879220693155895,5.963220738118125,5.7503767890219395,6.214195495923453,5.596681055752565,6.330181662066978,7.779559235332773,7.9573445065569475,7.8234962711614715,7.73466675926651,7.588094763302131,7.673601636282587,7.755473040528076,7.736844333758824
b1201,3.746520463090789,3.554815725083937,3.7430807191230397,3.4195001361683857,3.625086824368865,3.341371399160675,3.616851700174082,3.7795010753802907,3.544908736994927,3.6622362379532882,3.3418934101723288,3.4069913305152077,3.407637800491747,3.787769905543083,3.603341913093077,3.6859355861223144,3.8643485657863836,4.390627694222338,3.5638568052787036,3.948061814764409,3.618319800045178,3.8843764122137316,7.723547739890346,7.818673021738934,7.765632675451607,7.723360090405243,7.5007344257894255,7.5784109053734126,7.627530025283166,7.669395806933963
b1202,3.0550789937880314,2.8585206341627174,2.873093446898466,2.8011295818942803,2.9638344690940106,3.274425476893241,2.6308550680514284,3.018472991006095,2.937801702840453,2.9506021724290767,2.7789362411224756,2.8063186289593305,2.8672029952937,3.0427335053357,3.164273965280675,3.046382859756203,2.760978995427464,3.1462947418742586,2.7010201967738348,3.0510690054310308,2.8360671613651083,2.914759699723063,8.102794686275004,8.303491829579162,8.241922896672937,8.183636183738722,8.08025362628218,8.129391066160933,8.103388097112775,8.13676769254528
b1203,7.209668071724388,6.746323872668417,7.160488470507683,6.620224945746747,6.938820221304687,6.76265441211731,6.783058538156555,7.14990501848617,6.742036625931898,7.010395313869267,6.909050803272595,7.409599489589445,7.513527211738105,7.13510316780457,6.6238091078391035,7.139292075333118,6.490118634820037,7.569762499023219,6.407550972056638,7.355896376582514,6.515004152807739,7.341378995747842,7.853237438195719,7.830978073981443,7.6417639041617225,7.922500612688649,7.691917370157648,7.645725807787897,7.56656763797898,7.738656656521603
b1204,7.126451221252093,6.423478287743969,7.175244627257453,6.332482117617699,7.31101334263829,6.305556314331912,6.382900296996708,7.053036240708222,6.406364405604581,7.221075548429832,6.199473991805956,7.400665212538794,6.304153905703602,7.092103721833023,6.2449258621513515,6.805141098949427,6.289963500089414,6.77118051289428,6.409413430143156,6.575105159057494,6.272237445459525,6.645565682352484,8.078197628207224,7.861704936192726,7.84937774405274,7.732657078177636,7.871668543617415,7.486154927520493,7.756538206410645,7.721196987385019
b1205,4.436556059529556,8.699743226341292,4.696492990134722,8.305838027726253,4.105476063642944,9.101392823852512,8.817025022136207,4.552542747473405,9.240803117874353,4.652755807339314,8.939733927878741,4.080366424556386,8.139296394177647,5.078282935301505,9.134898812803927,6.241151215351659,8.736065535655078,6.86598517974149,8.588695676878974,6.903203907430692,8.341899779994918,6.384057332963714,8.286511450832121,8.482667077790776,7.917260492866674,8.275132359356537,7.916319028054012,7.88422017351549,7.64467792520847,7.87379576529801
b1206,3.4724252705660397,3.77190506990098,3.2141215881889886,3.6163791463514716,3.1278421020660354,3.9148432081155593,3.3331223166484802,3.2318810603564403,3.7950476335528487,3.2682425453202395,3.9716118567199263,2.799987997756479,3.638970138678376,3.1612571988334635,3.975462224743383,3.271120920181787,3.5284242022735555,3.4308042388590505,3.34548656988362,3.5734122224995692,3.2325802295687622,3.492216824312227,7.982018562152576,8.140913620328346,7.943999137250511,8.01087821212583,7.987220643544991,7.835799766069022,7.869085773557183,7.939226525947207
b1207,10.402989190648118,9.714111262992295,10.289481289210784,9.779206104039286,10.418113157675759,9.637736859292549,9.564355594480883,10.390083389925934,9.755398774357513,10.39666992559642,9.743304761126197,10.34695442094296,9.652523951218026,10.280583393862829,9.698373133793748,9.656752303184573,9.346233189348995,9.534145218884992,9.357383557471755,9.636648379905939,9.399945469394424,9.61785339045932,7.967138511693057,8.220637881275577,7.951902542321383,7.926824291559468,7.899667780257494,7.866487459264765,7.888515759430792,7.814489415680471
b1208,6.937272259293062,7.524090774575086,7.010026054157202,7.588251521695708,6.865979737416345,7.585206140108596,7.550698967202041,7.370077943476596,7.640974900207019,7.155549209290955,7.6148256208640674,6.847146146518594,7.353803407346752,6.934098929736124,7.646795292165478,7.864063332159523,7.3951793006286675,7.802303364688467,7.320802303316223,7.659864619324292,7.244143023924598,7.679269752922772,7.547384269026965,7.580691185013447,7.816121108415673,7.725605397571063,7.558644092541414,7.699355754201061,7.553934228066038,7.645090741977996
b1209,7.861934582480193,7.062473658364334,7.803730145444301,6.984577466500238,7.883563623953404,7.184590399973607,6.883706000263816,7.827720783299185,7.1301919199269435,7.804702232585156,7.130732823822142,7.842095719941409,6.883017787858964,7.912185670848442,7.127256786451268,7.480403357217952,7.1128539355209845,7.549512694297074,7.030603293180776,7.687396274380303,7.100239071932155,7.623756347156285,7.734550821942427,7.896203893944947,7.685939099509864,7.939504165078235,7.771269399448214,7.723661352310801,7.761808068122526,7.728121645161395
b1210,7.329241735122965,6.098374174666434,7.344332582624941,5.9857212111034865,7.442640799373314,6.125109087815399,5.985424690778407,7.271513771518966,6.141506854297422,7.453582080982828,6.275909250381285,7.5012217661487455,6.731993144711868,6.826473432342083,6.460702471692205,7.386315331036716,6.263622800055306,7.068075206883279,6.325676288459961,6.964365560996245,6.274384985145738,6.934192911309596,7.829877354921231,8.028722799915888,7.793901083287861,7.85103661392733,7.689735198760408,7.785278227654486,7.904794831717565,7.8687513372987405
