Geneid,DDB-I-SF-S1-001-A7,DDB-PD-038-AMBR-R10-S03,DDB-PD-038-AMBR-R10-S07,DDB-PD-038-AMBR-R11-S03,DDB-PD-038-AMBR-R11-S07,DDB-PD-038-AMBR-R11-S11,DDB-PD-038-AMBR-R12-S03,DDB-PD-038-AMBR-R12-S07,DDB-PD-038-AMBR-R12-S11,DDB-PD-038-AMBR-R5-S03,DDB-PD-038-AMBR-R5-S07,DDB-PD-038-AMBR-R5-S11,DDB-PD-038-AMBR-R6-S03,DDB-PD-038-AMBR-R6-S07,DDB-PD-038-AMBR-R6-S11,DDB-PD-038-AMBR-R7-S03,DDB-PD-038-AMBR-R7-S07,DDB-PD-038-AMBR-R7-S11,DDB-PD-038-AMBR-R8-S03,DDB-PD-038-AMBR-R8-S07,DDB-PD-038-AMBR-R8-S11,DDB-PD-038-AMBR-R9-S03,DDB-PD-038-AMBR-R9-S07
b1855,5.9415780882561,5.599774327216492,5.623258608961835,5.539619938816752,5.294266414045326,6.097303927235411,5.449270226664164,5.1034548629898975,5.711888496835443,5.748970145092137,5.915589052513598,5.662855537044081,5.7249138796763,5.522989063405274,5.721190654111431,5.521913244280505,5.718056153362726,5.386663712834303,5.047823375184587,5.53875669201669,5.4085807606990866,6.005512517236394,6.2039552719783
b1856,5.55695390124217,8.309891112821015,9.218800939091828,7.979709605136902,8.924362223140411,9.269667753964155,8.183169055839203,8.784792041774212,8.739201726818075,7.684556692380077,8.989581255794644,9.258513354136985,7.653340456057329,9.134017383526167,9.325393246765875,7.776104823632455,8.9303843539622,8.906236510326826,8.272908101676823,9.036058989051027,9.219797641165895,8.205093849268303,9.417831118634284
b1857,6.2112760046148985,10.298318076526108,12.57319223489768,10.271869707388312,12.652760591125984,12.535297483133105,10.37692541118719,12.702812270112688,11.944018242284253,9.778244754718784,12.222508832587,12.477748988587042,9.901045872192396,12.543076996988024,12.49883656878578,10.039086115672097,12.02082263069882,11.9627062178941,11.251912687602665,12.444946943709954,12.322471329563385,10.355118747023372,12.466402198123038
b1858,5.717801682431905,7.312597269580803,9.157483821729016,7.099904626033436,9.300899920357349,9.630292841733857,7.221342376739565,8.752744461685266,9.046936690057999,6.834126998891619,8.61860145750624,8.708896918197047,6.680734741008002,8.479162318876352,8.851921919899306,6.618992409718475,8.64282363737125,8.481555694222086,7.052815123722485,8.407332878964066,8.554183027607383,7.383861110680267,9.522116615898916
b1859,3.700025632619462,5.71985910952948,7.04016125123191,5.408493448771144,7.1699400886942914,7.542752012701843,5.568888399110417,6.888536700501474,7.3473347623030225,5.010363457662248,6.831447015796004,6.859407090363172,5.146405244447841,6.660028512281701,7.065267907451414,5.167724892107022,6.980872831903988,6.465464649706769,5.319081493473564,6.293297887583849,6.625247064206218,5.4482652332790975,7.582884959365569
b1860,6.494155765585667,6.076115516073866,6.2207058463698495,5.96258240849195,6.009066791291706,5.94205187993432,5.842099870870116,5.660944146315509,5.570160409566069,6.060644684287681,6.0881781629323966,6.091314203448889,6.026226615131032,5.772851195137747,6.309533338097344,5.930464757044095,6.1537967885879965,5.905895315116511,5.952014078774365,5.860697207708188,6.145337072750427,5.933438633504247,6.506027495271272
b1861,6.299234941991278,6.165384981958951,6.254598480856661,5.783465982252964,6.062342413886999,6.161672709272134,5.862452127965818,5.652670766886538,5.786366857262285,6.391012739194354,5.463967092490634,6.053109232405297,6.120033102570333,5.78689829562931,5.938046953556371,6.183652368921323,5.764304108589434,5.885677185698726,5.8184995949767835,5.560090585759885,6.013514887778051,6.461577576218302,6.6559396024193695
b4677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1862,0.7885178221937286,0.9159349384389094,0.5412368930321877,1.0726318999601965,0.45323715915447094,0.4514348106888334,0.7086247220791675,0.8094279611050109,0.8101759328373316,0.9371948794475361,1.4882372698532578,0.8516453788846049,1.3338716592645603,0.512496848733239,0.9907791893535121,0.9389420161216848,1.4803068052597113,1.7126720747744417,1.392899413380603,1.1044408026667905,0.8988127577453049,0.8256449195911028,0.5153790760912026
b1863,7.598541908702622,8.146655727705422,7.460336524049342,8.393106743652531,7.129296459329821,7.502825080354299,8.214298778865013,6.8384709176441625,7.0394719411920725,8.112766154867495,6.90544950176087,7.2569860249170395,7.991031409277518,7.217329321372196,7.291602301404619,7.911602850865131,6.431270002970977,6.706011648821517,7.968371244479738,6.749834067080774,7.214047943671703,8.166850445179719,6.994115549038961
b1864,8.678328405783779,8.684301889118546,8.547029329769313,8.704354536778453,8.115504102148378,8.372297028667775,8.827054995339624,8.373651243405428,8.147938968945432,8.389096573240833,7.900949503533209,8.103292013181338,8.53419007416069,8.173592907698154,8.218465845606005,8.652920717619981,7.921536893933875,7.5660544972672135,8.423964706418806,7.782983497740312,7.9955246862672755,8.656602632334684,7.768059758204533
b1865,8.634621524354804,9.027805187582425,8.543248847110092,9.08554083516561,8.027429144115944,8.751140053324155,9.244974926710443,8.492283091757383,8.31250910367657,8.939963132988117,8.0841206340165,8.537431304058568,8.942237605195913,8.421156382545623,8.456251209680643,8.800187401022155,8.046042932531824,8.234362927570697,9.061587674191047,8.302048325307542,8.393460193458969,8.966145955655284,8.128839757513914
b1866,8.519488628484137,8.650063297365437,8.522662632793926,8.693579040196534,8.331441937728593,8.400340005415924,8.68245016338946,8.30460336881772,8.25522935052866,8.623012708405552,7.928957529998031,8.090531183638653,8.614302584406676,8.074164495570306,8.228017658652966,8.690497637764638,7.840156193924756,7.7608344589588345,8.485285450132052,7.829021000026891,8.050052209741906,8.633856718062619,8.677007308075352
b1867,6.459696000734127,6.132583957541565,7.206419555351837,6.489906578835979,6.882376656526748,8.439555172061045,6.566169636359752,7.231269787267808,8.706171786154457,6.5381897987724535,6.131822402547941,7.08949028280566,6.4179541363023755,6.262109079139394,7.3225237105189755,6.345253775218201,6.544287870486042,6.240437511799104,6.300463214796298,5.986006460017822,6.682985432232975,6.032917563366491,7.098833313370757
b1868,5.151319379560068,5.538731448390249,6.130175333639867,5.7818224072501865,6.043322420715383,7.547712155924938,5.797939514545015,5.83885424545666,7.429686132769943,5.960968130446381,5.388045176921239,6.0986597840420025,5.462979412999291,5.3422576726348465,6.053532873589086,5.586223305627133,5.126715397455797,5.231044816562721,5.7004696058853455,5.281516000266013,5.817047178404224,5.32018129067691,6.053953415586965
b1869,6.24326472264656,4.875641034574618,5.127863973441545,5.130085919513172,5.251546418870517,5.443545089986316,5.038736253754431,4.509168080631141,5.1923952724145135,5.510195589242519,6.2332173925100305,5.887362038639873,5.581763231679655,5.577784186823371,5.764686555094558,5.375013914104983,6.167336223630449,5.828815163283795,5.601103887582069,6.349845486443943,5.7574662891875565,4.779311248418589,5.625917877555506
b1870,7.010261871628086,6.509075749313272,5.602715548313015,6.356201724762129,5.317968990595333,5.746998833821579,6.224302041951203,4.977056450353218,5.11208063955384,6.3673275396235,6.26163560754376,5.930535474360547,6.536463937321966,5.9342617962171325,5.843256451334728,6.4989730606449125,6.074153013874246,5.821840976322003,6.401810058459554,6.133697736438595,5.742858591574061,6.347589322493009,6.789456885913352
b1871,6.292411781368986,5.720089000545006,4.611148478823542,5.565914184198633,4.183789383787491,4.979192400573521,5.500325653073537,3.95158831581135,4.491886721061701,5.579543781125277,5.2987258547822345,5.030970046963745,5.7313332928958625,5.112867057923123,5.024230090164637,5.752556846482328,5.245060397249452,5.1884929605841865,5.516925875344962,5.337072446636488,5.082995015697567,5.653927713905142,5.910102890797159
b1872,2.835165840297749,2.0797988895165047,3.2436908322317075,1.9021647698483852,3.3576873465974435,2.8295161380095806,1.996515316964126,2.743177672960889,2.6185745601240926,1.550680866339865,2.424441061826785,3.230399865857392,2.2263386134222083,2.7245383465141826,2.905376993957985,1.9285960879099882,2.6107850130637376,2.9284356856769973,1.840935627807149,2.583676842321711,2.515939146969928,1.67987090731304,3.3603100506716874
b1873,0.6758113603428858,0.8555663906934102,3.488254702575726,1.639160514938137,3.183676980084794,3.3584054016230054,1.7039332018761058,3.0735701586017994,3.1099989568572046,0.585945220881001,2.075077109591325,2.105954733064796,1.0293717298399243,2.0131956400970057,1.990548075011036,1.2261679624868838,1.8860020438166547,2.0852061180822146,0.9188185633907389,2.0529749105072925,1.7516559073198685,0.8843887281735225,3.8717661952697155
b1874,6.573329549362336,6.522183617489369,7.415906458535445,6.471236351838561,7.6224517303641255,6.85886743682776,6.596048149103945,7.503138366360547,7.0250250669833445,6.726020637265963,7.479301810623756,7.701677188904459,6.75225228289394,7.514033085571715,7.625317991350099,6.334649929388852,7.202679623517033,7.226345187946118,6.135563266464508,6.8653076451748065,7.481600433382796,6.645697659133447,7.471018342804594
b1875,5.854258444831432,5.398550204599895,5.79975658469048,5.2574922503074255,5.65708508005962,5.324545869887601,5.408802730563558,5.579459906653311,5.1314917657584544,5.702558365987452,5.4343623151617075,5.987816159565117,5.606191521926734,5.617102113834422,5.889272223847527,5.498759787201119,5.860766578498003,5.135627369498177,5.208262099320681,5.259536836649275,5.609102916802351,5.476779579913335,6.11883073208442
b1876,7.329524703761836,7.207405436085332,6.3612322733195965,7.345339754009994,6.799447610617926,6.806049658477727,7.3320467478849345,6.219834413154268,6.596377121168416,7.169887954155116,6.526620447963395,6.842135082557685,7.199314563513125,6.484589462996692,6.840952385281086,7.321327483500594,6.724322506407679,6.657616202034173,7.073344317204517,6.646622529886821,6.7458670795228866,7.134693008168553,7.004103165092079
b1877,2.673809678762484,2.9865343018185193,0.0,3.3955140681460185,1.7118445797689337,1.7071955005323602,3.8764542951253826,0.9470674087769153,1.2591854616517324,2.7312572970070463,2.1175444208758387,1.991452144680054,2.507998051974752,2.0550921346940942,2.5532782284919686,2.3636591853093822,2.821781643841901,2.4578210532178724,3.2359705197788395,1.2739869929470373,2.2954153235973687,3.1851085825428047,1.866844918886874
b1878,1.0812932797519972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7670728602450102,0.7592004564275947,1.159935406596914,0.0,0.7263313818872876,1.7102612277902647,1.9314462468098808,0.0,0.4323983228643738,0.9985409060368523,0.5272560311522895,0.5282359272553614,0.0,0.0
b1879,2.6248567089523203,0.0,0.0,0.0,0.27990519145406617,0.0,0.0,0.14942999289185518,0.14960142176908092,1.7604289620082032,2.2619958925443293,2.170036888755894,2.069675554736777,1.7443587478420777,2.195141101362889,2.097856410426762,1.9947263403878523,2.212080969558866,2.4910706109587384,2.116347455115608,2.251346772382722,0.0,0.0
b1880,0.966595738521944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26026702146563935,2.0428529843157,0.9616328664168792,1.1805972381171934,1.6757305020782451,0.741155065971491,0.3323453887914083,1.7683100363205013,1.1205524894577312,0.6759660531795852,2.085009198403109,0.8110663790447659,1.3290460049619415,0.0,0.0
b1881,3.3949475541366954,0.0,0.0,0.0,0.0,0.0,0.0,0.4348365479713029,0.0,3.319032199323555,2.873735719985353,2.251216173771973,2.8871151602021894,2.532298152954509,2.489249328194756,3.342785714581353,2.2526014798649254,2.966052226150594,3.9055069958072317,2.545641305846989,3.139624576596659,0.444686181657894,0.0
b1882,2.7273934920193748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.181439672454994,1.2604829999374245,1.5190160976432314,2.178569848056558,2.103431774006643,2.0189565453006266,2.107250424922463,1.2533055699846543,1.4650951000170822,2.3284401796481498,0.9177437088033937,2.0422807173793296,0.0,0.0
b1883,1.6268535787584335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6329334924322003,1.199161759407482,0.9441778864781464,0.9056309999419812,0.7947923880340714,0.6479758731960183,1.92941726047199,0.824575039965571,1.0331080526720615,2.4047897101935627,0.993331302747792,0.9949240235129438,0.0,0.0
b1884,1.9265668373817448,0.0,0.0,0.0,0.0,0.0,0.28935811393394056,0.0,0.0,1.8329788313797302,1.367686257520099,1.932573010359271,1.9741487872755377,1.1341169544928085,1.6202456537677261,2.14588146118588,0.9562500737230253,1.2843059167134137,2.587546240986633,1.2688184872424564,1.3865871695759957,0.0,0.0
b1885,1.4019316587716428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9086912324541263,0.4220086144331029,1.1449317790764146,1.4421675533470115,0.9732492548710983,0.6391511341368837,2.1544820326007557,1.2311797149679826,1.1376720921723338,2.8069732860236734,0.8136201383639707,0.9827581797593831,0.0,0.0
b1886,1.2137380327468796,0.0,0.0,0.0,0.0,0.1805277470114256,0.0,0.0,0.0,2.901521178458269,1.486140870261289,1.1161154878587698,2.576734117054727,0.6950926841831516,0.9225649205740428,3.0946162821362413,1.2009684124782838,1.3146831364041032,3.6779819355947763,1.1026984998324494,0.792344238419127,0.0,0.0
b1887,3.5701005112950663,0.0,0.0,0.0,0.0,0.0,0.0,0.536218126539749,0.0,3.510670790352717,2.4114825195374436,2.654040871033782,2.8813272654845,2.6095115394273662,2.1838202898385117,3.5816775381911987,3.336603352463105,2.493807389644771,4.179517414216508,2.7013969507421556,2.9810605350892687,0.0,0.0
b1888,2.2273023102418144,0.0,0.0,0.117216197844802,0.15480161162008552,0.29335628901950384,0.0,0.1576419396626311,0.30006956679090113,2.597663818322971,0.9778831021427903,1.5118279574526772,2.531942718704301,1.4337657252544098,1.145247262783608,3.03976299203618,1.905586670439816,1.4580540217089726,3.5822863668526668,1.3719868749425854,1.5585246253989697,0.0,0.0
b1889,2.026847168840959,0.0,0.0,0.0,0.0,0.0,0.27056928303115474,0.0,0.0,2.3688956034566098,1.1206341767675123,1.3618017364049708,1.5745829428097187,1.0770872027101048,0.7156271652216847,2.3718433956859575,1.2960325160166457,1.4740008960230735,2.791454794054102,1.4240396662892907,1.209256547470646,0.0,0.0
b1890,1.1600736162322578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5178295337703014,1.1544567267225956,0.8635479076193683,2.3591765243975598,1.7298895787391337,1.0040355745031122,2.5806767084091238,1.147672371606596,1.2582155664091939,2.655368748127617,1.1187094479566406,2.17708207680402,0.0,0.0
b1891,4.261433487567776,0.0,0.0,0.0,0.4692699193912481,0.4674135718216083,0.0,0.8348801148998455,0.8356454637887342,4.325848028890648,5.217065039439142,5.3798464656724985,4.172012717262051,5.062913267593813,4.9695340243053865,4.460285126405375,4.362816939873253,5.3011402640634655,5.066711047507107,4.992955251306042,5.365145473099517,0.4876616303823711,0.0
b1892,5.334785065497018,0.0,0.0,0.9617551333897632,1.181560689404478,2.5967892204494265,1.063227657168889,1.1971008360300581,1.1980829434054305,5.3039181701876785,6.39180447447245,6.569686400619004,5.716973649092572,6.156689485565416,6.0873422364308905,5.69886781659037,5.486152833863811,6.6095373775492785,6.287254709124541,6.5295981135706365,6.79319711958281,0.0,0.0
b1893,1.6669397909332004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0666022420264427,1.659971928275519,1.9589495260153929,0.9333866870780676,1.3396454045240378,1.749477360724819,1.5001823201350284,1.381990807204808,1.0635232220415687,1.1158843398225613,1.615471774700024,1.7712442630344643,0.5479602100248959,0.0
b1894,2.5278136398718183,0.0,0.0,0.0,0.0,0.8501497674583692,0.0,0.8655565264394214,0.8663424156566718,2.806515349650957,2.79010598155819,3.6352431165961,2.3654753105208925,2.5006066988516453,3.4203811442672523,3.1723030451561076,3.141085151162114,2.453807003207321,3.709157342558449,2.734197573182537,2.736915818833677,0.0,0.0
b1895,5.352942371114814,2.6783797672177947,3.57016178162889,2.924227091333587,2.2115484813030224,3.743509863839302,3.1005877212274333,2.769249309106481,2.0624778405604545,4.387536187134376,5.356477406669762,5.5309222046053135,4.483882453617538,4.774967836009539,5.4600287114993975,4.283708366514238,5.388433014900792,5.289010735295047,4.269380098267078,5.0588807538483485,5.457343318573223,2.684346025151732,4.0610425329875275
b1896,7.9745208032109565,5.331864921375196,6.711872708762134,4.475211467747883,6.0335775714463615,5.461549401302636,4.742278710723732,5.672256237613249,4.836820104407767,7.80093226796947,8.415148476365642,7.389332093641631,7.8450898066073025,7.607480475723482,7.36608753815362,7.344950041265366,8.235265105181279,7.157622338293541,7.545208046008345,8.193648580751157,7.416742684820659,5.245276771266893,6.546598210429838
b1897,8.231182358196218,5.493793977784791,6.634491780727191,4.859524125461527,6.026525999526945,5.705082311261619,4.594374591516095,5.442531667468437,4.495250107546884,7.933366903119993,8.950460243786292,7.956635271409835,7.967474099505449,7.975951009822095,7.763385412245496,7.602267678766965,8.576272051593026,7.504246611606437,7.838760480871219,8.66994371157266,7.9280232903378165,5.469736336621267,6.546041493646672
b4460,3.3375573010881756,1.059048345680634,3.3073720736637,1.1240346526502796,3.6950720593460713,3.146670836447522,1.1126748556646373,3.616325912652602,2.362524279554715,2.0264105828714087,3.859188214844645,3.621217602914034,2.436501390734131,3.513880803129462,3.9235489537034094,1.4227310801968913,3.6731703335393346,3.367822537251554,1.5786279130097762,2.9068473679735187,3.1287252702370276,2.1053196845207536,3.1909185588423385
b1900,2.4174315417503927,0.9569696572793326,3.953722808797939,1.2792612908032148,4.2080960852468685,3.731564663467272,1.5327243995547333,4.437403144145537,3.0869458007032295,1.7513391812968546,3.62270645885584,3.7190451955326154,1.9542642219030044,3.1935485340557297,3.5372466546191035,1.2987348975580006,3.022345671744022,2.94645712394032,1.678294027839919,3.2079118772161235,3.2974719144693223,1.3431277645771431,4.063725703985281
b1901,2.380844785085996,2.6372207927856035,5.992384348024715,2.008613859505289,5.936684755395184,5.458306612119775,2.3921648547025725,6.246795195235268,4.662315868474885,2.448260967269988,5.992820165635029,6.224047098657766,2.1614380538057807,5.669004475695114,6.023291547249486,2.182014298401679,5.67679782738466,5.88915773558019,2.1907742115126796,5.915796567360317,6.031616545349057,1.9345182444951214,5.48138619011046
b1902,6.059553786496316,4.60535309032419,6.331223517526344,5.307771464570231,7.860496605346015,6.1653156513088945,4.9878934675971935,7.691575306091199,6.343875656712268,5.553630151409842,6.746650154274307,6.507837823283136,5.538776885428189,6.855701090580902,6.366351491681821,6.878681902729358,7.227359863802914,6.881489054212639,6.249727785418184,6.979832700336787,6.658027535554535,4.062517418373837,6.909062036261496
b4537,7.355088165609152,7.210651064260029,6.075656823878702,7.397781207579525,5.84615190764016,5.986833032948258,7.372133623644682,5.579459906653311,6.042254812382464,7.451414387721866,5.9672367996679965,5.990245554310001,7.4265475674188925,6.198929734020983,5.991016905911748,6.348135410758292,5.453980792852995,6.029270292501733,6.760082423652259,6.067203519970759,5.8807730525741615,7.329643207003475,6.752905215195457
b4663,6.9889500019809265,7.550286968411531,0.0,8.159077009255784,0.0,1.8263791284263178,7.81503001140314,0.0,0.0,9.339255773765231,4.056768245829221,1.9215159425191257,9.42788666021883,1.9841166049178467,3.4936574413053303,6.824003873526639,0.0,1.3666233761577884,6.437195567155416,2.317848941002376,0.0,7.5366699322525665,0.0
b1904,2.132234810215476,3.2097787914588207,0.0,1.6103703808516914,0.7544194333563599,0.0,1.7488058429728652,1.2633449544404367,0.766471393651665,3.592942256941139,0.0,0.0,2.73567174985668,0.8430153140462836,0.9401279683245528,2.7419096084041326,0.8741160569202899,1.1837729239084531,3.3332563064111653,0.6183717894710257,1.3834904121100304,2.1995833158210907,0.0
b1905,6.5189513096218095,7.334040663841248,7.488552665269314,8.907636252108055,8.20059486957991,7.291881077628817,9.041825560564265,8.181398265093438,5.92491553174158,8.053849081666952,6.27639465090296,6.248172389670128,8.18271603233479,6.438457522646639,6.403932956335229,7.806314414286107,6.58238200857053,6.5871811194911825,8.411251951011575,6.812660260064978,6.491516192509263,7.230348744052627,7.413519692531338
b1906,2.4772490449005042,3.4134507650099457,2.147703251094404,2.5486650743531007,2.235587382681203,2.2303152542249673,3.164739473045275,2.517715052408906,2.519152466255382,2.484622246703712,1.7084560780979179,3.0134766300272573,2.5301226002328514,2.4023115027456425,3.60433063184145,2.025864432714027,3.4750264288642554,1.9490967801926486,2.748388896264075,1.6632643257127253,1.291656225224102,3.4198570076600383,2.410114515050098
b1907,4.0495887353569335,4.974659934871209,2.136600042899039,5.000585746497827,2.4349294849452474,4.507924732269571,5.086413159743775,1.779709815119167,4.30322443115551,5.3513610607100235,3.443722096370749,3.945827508217298,5.1077189383098345,3.4835875796105706,4.041973326382386,4.771503728503408,3.022345671744022,4.026639371463892,4.593206372315873,3.498270314019575,4.116428895569763,4.907420251463887,1.3192446433159408
b1908,6.631054266983499,6.3732372866563205,7.292743445061827,5.874961497485309,6.722499596177938,6.034154669508361,5.86140471050376,6.5753810461663385,6.098734821454954,6.77482501988644,6.809385782565226,6.881620416239695,6.814177427055253,6.579117157994755,6.963483599703032,6.462519301694583,6.8231996461889315,6.2294652002329975,5.853710521848062,5.994166578892107,6.280020911712424,6.090214904269336,7.47478398069253
b1912,6.61557292177302,6.178473607596442,6.366308855157054,5.894056723733314,6.380230271267275,5.952662323116811,6.164061681292942,6.372027634047122,5.61461839565908,5.87712991336131,5.74283409247796,5.743618172019265,6.169737177785846,5.861788311708458,6.137490867045398,5.8600207976289385,5.634079589433143,5.97824890435185,5.523787274699705,5.557958694208531,5.873002376644045,6.257352814936318,6.998434039814588
b1913,7.28466254917973,7.07889080533749,6.205157985523481,7.205822135606988,6.19232535902157,6.43782490236349,7.2769231881355685,6.062844807704212,5.6280548485772925,7.05976793933097,5.978807583952223,5.987847994779912,6.975244918392884,5.871040977023523,5.857941088471613,6.533214752196117,6.049163619218603,5.820738619165139,6.744641292928174,6.224604351801886,5.887719693652103,7.039936830258586,6.68228496695079
b1914,8.103378894749412,7.865634727891353,7.319813313935694,7.902141014674722,7.751156611376825,7.35936221779129,7.896103250423518,7.2859057978556745,6.983076032307951,7.711795507492259,7.169142664123394,7.16507732171695,7.75921607072903,6.8927513922697505,7.1019240373024966,7.5318563480838945,7.031142680052342,6.918777664396718,7.72403542736145,7.097097923333078,7.008420261562909,7.9189132251032825,7.959281539667557
b4752,0.0,0.0,0.0,0.9557939415867579,0.0,2.2494294144965212,0.0,1.190190564182219,1.8346116495738622,2.0414277995342514,1.3435220850890874,1.2451765604909857,3.132816417403052,0.0,0.0,1.6243136678855759,2.017638723495256,0.8285934970076252,1.6852001594027355,0.0,0.0,1.211369978821129,1.300280635785491
b1915,5.917656559501311,6.754179929097528,5.672977735877248,6.6657576493508195,5.984597084411058,6.636089027207641,6.337881658552263,4.18128737230115,5.598446276321482,7.111588670169295,5.660950923144085,6.31654125414049,7.0155205497287225,6.0967858524376215,6.398219024672861,7.357902111890936,5.929973227880171,6.64223174250438,7.516942153156439,5.98684147315792,5.8228991768978755,6.89458367650067,6.428822297102625
b1916,5.481368467260019,2.3760406451330693,2.371923853460042,2.7050737736401325,3.594841734148867,2.403236278445599,3.0252384878525986,3.092784053251077,2.1557702162027548,4.751725452262175,5.327355399408365,4.633504145790621,5.113192815022568,4.5490974285719945,4.956708045099381,5.060949637860717,4.781372796593993,4.704606339216962,4.6673885516601565,4.907734652996356,4.899253660598267,3.6173515032154935,3.1502850493784056
b1917,6.768696057409042,0.0,0.0,0.5278173071620909,1.617800787506336,1.7457531399581032,0.32648084296708363,0.9289721972757187,2.006011688258346,5.393139157212317,5.86964463143576,5.585953302583241,5.687628153898777,5.678307089273614,5.732788601318839,6.1148214543513815,5.594106536838498,5.1780095865809885,6.091500510489335,5.6451659427510394,5.479481493181493,0.3887279918341932,0.7550377216272492
b1918,6.914533679349765,0.0,0.0,0.995972421841429,0.9986169406976527,2.728925063889937,0.0,1.2366789018762434,2.759649846233661,5.875746769595579,6.0552942665429725,6.07369972858513,5.977885389198413,5.874449066189206,6.004053798717925,6.531098723082945,5.952074864095321,5.535139730219673,6.5029863387720805,5.896582211554447,5.973146969911781,0.43089189421672974,0.0
b1919,7.450866470020072,0.2395114236596894,0.0,0.8816962611769195,1.5990976868124265,2.6235338315120957,0.9772567862913752,1.61769734736737,2.600101426150418,6.272183918135407,6.46622353181416,6.1406289714445945,6.148030101638158,6.238883888350548,6.557469112317236,6.856279058027777,6.54553956444739,5.682946074016694,6.436853330243783,6.082243773197699,6.277722240313911,0.0,0.6084687624201375
b1920,9.546006419044893,0.0,0.0,2.3060022325128515,3.755323552157568,4.709783047704826,2.118446105371768,2.539843587093085,4.847600106738525,8.479953293084773,8.283410316381838,8.245725461252023,8.437741023184085,8.240789100522678,8.482783825710015,9.145223577906615,8.072374705825432,7.497417803902874,8.750416552577226,7.98893365901921,8.028534514172097,0.3681619875045003,1.19719443486146
b1921,4.111628068279268,0.0,0.0,0.6804139810544685,0.0,0.48681117792114664,0.429130797476003,0.0,0.49724711622132794,4.642915835838345,4.708541810120441,3.8701502158928553,4.672652857972135,4.188967735117742,3.7444225536988607,4.348318417955839,4.428438511671966,4.0809907961846426,5.704795482175405,5.032303367727675,3.830020556699686,0.0,0.0
b1922,2.4772490449005042,0.0,0.0,0.5479363958461076,0.0,0.0,0.33981044974743585,0.0,0.0,3.994566403477193,1.3288781769543914,1.4246764922456783,4.4811521445404265,1.4782157436281107,1.6168617748608993,4.241999463820469,1.8574184916106895,1.8760048931333784,5.239140711170205,1.1401692134885135,1.7712442630344643,0.0,0.0
b1923,5.723939102945299,0.0,0.0,0.9174731188134149,0.5321048229170482,1.221515355760255,0.820838976731179,0.8137664925035266,1.1466133101498364,6.282246680133299,5.223517853930738,5.346951576719027,6.456694090862394,5.19232456832635,5.129326172867302,6.550360106794615,5.0244143230274085,5.801477844855002,7.723704783316462,5.364233366817836,5.542851354819704,0.20857825210407074,0.23014460384825175
b1924,2.4645751323433673,0.0,0.0,0.0,0.21187133544710213,0.21095851268148028,0.0,0.0,0.0,3.2959140979220036,2.2250899297584112,2.2609035029375564,3.3628396182233575,1.9725777419556803,2.1325388710538022,3.537595469707026,2.3298932233493446,1.8229254247023123,4.181365722892566,2.028842415806265,2.3080525555714027,0.0,0.0
b1925,2.7800633250058757,0.0,0.0,0.0,0.0,1.0552392455183384,0.0,0.0,0.0,2.946875028656409,1.8674562207945713,1.7488129891977717,1.921827172586928,1.1709065790027928,1.2918739348196806,3.317649741223751,1.5703375941219784,2.0027119940023477,2.84855040811314,1.6365979347344513,2.498454610747628,0.0,0.0
b1926,1.1363586695483052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8132562749915997,2.2382400561193037,0.0,1.8096414461261527,1.2662817286473844,1.3931679634516048,2.9160272236398517,2.439316417807885,2.644683302488511,2.6685726057200228,2.1097362195452756,2.11219428249538,0.0,0.0
b1927,7.5770874044024765,0.16322608339315528,0.0,1.0042874315508632,1.9418535259357492,2.3276625224698178,0.7159435957120432,2.220148685321755,1.33719587850916,6.766573188872192,8.017303111891323,6.624234738409438,6.507439293566082,7.153655346407518,6.591240852096067,6.758686442220692,8.130751019395513,6.927535548620237,6.843809316941418,8.172818619467877,6.859801386504224,0.20975238128057866,0.6059643610586047
b1928,7.381842622983328,0.0,0.0,1.1409089240586638,1.385621666785116,2.5400591007160074,1.2544057014368657,2.2738732621719704,1.9043687383305516,6.657241635859078,6.739376722087071,6.395778724426229,6.430946466258112,6.4589784297435475,6.813038657910113,7.2218256075605565,7.256206043383177,6.333057597123803,6.650655450828513,6.7409012361689795,6.715543910012996,0.0,0.0
b1929,5.656963387462663,0.0,0.0,0.49950158101869163,2.9343201212009595,4.248123088746325,0.3973898030601234,2.772308450427673,2.6920551159989117,5.907003602596743,7.22181320596995,7.99001644928294,5.709467384852275,7.8173748129978,7.947357828736158,6.210701314938912,7.490123238708262,7.81748633737144,6.1314971722118905,7.601593083789838,7.961533480170923,0.9748295070615226,0.5153790760912026
