Geneid,DDB-I-SF-S1-001-A5-RNAseq_S24,DDB-PD-005-AMBR-R1--S07-RNAseq_S7,DDB-PD-005-AMBR-R1--S10-RNAseq_S14,DDB-PD-005-AMBR-R2--S07-RNAseq_S6,DDB-PD-005-AMBR-R2--S10-RNAseq_S15,DDB-PD-005-AMBR-R3--S07-RNAseq_S8,DDB-PD-005-AMBR-R3--S10-RNAseq_S16,DDB-PD-005-AMBR-R4--S02-RNAseq_S1,DDB-PD-005-AMBR-R4--S07-RNAseq_S9,DDB-PD-005-AMBR-R4--S10-RNAseq_S17,DDB-PD-005-AMBR-R5--S02-RNAseq_S2,DDB-PD-005-AMBR-R5--S07-RNAseq_S10,DDB-PD-005-AMBR-R5--S10-RNAseq_S18,DDB-PD-005-AMBR-R6--S02-RNAseq_S3,DDB-PD-005-AMBR-R6--S07-RNAseq_S11,DDB-PD-005-AMBR-R6--S10-RNAseq_S19,DDB-PD-005-AMBR-R7--S02-RNAseq_S4,DDB-PD-005-AMBR-R7--S07-RNAseq_S12,DDB-PD-005-AMBR-R7--S10-RNAseq_S20,DDB-PD-005-AMBR-R8--S02-RNAseq_S5,DDB-PD-005-AMBR-R8--S07-RNAseq_S13,DDB-PD-005-AMBR-R8--S10-RNAseq_S21,DDB-PD-006-AMBR-R1--S02-RNAseq_S22,DDB-PD-006-AMBR-R1--S07-RNAseq_S30,DDB-PD-006-AMBR-R1--S10-RNAseq_S35,DDB-PD-006-AMBR-R2--S02-RNAseq_S23,DDB-PD-006-AMBR-R2--S10-RNAseq_S36,DDB-PD-006-AMBR-R5--S02-RNAseq_S25,DDB-PD-006-AMBR-R5--S07-RNAseq_S31,DDB-PD-006-AMBR-R6--S03-RNAseq_S26,DDB-PD-006-AMBR-R6--S07-RNAseq_S32,DDB-PD-006-AMBR-R7--S03-RNAseq_S27,DDB-PD-006-AMBR-R7--S07-RNAseq_S33,DDB-PD-006-AMBR-R8--S03-RNAseq_S28,DDB-PD-006-AMBR-R8--S09-RNAseq_S34,DDB-PD-006-AMBR-R9--S03-RNAseq_S29
b0042,1.0001077366604532,1.294482766177301,1.0708507745536178,0.0,0.5046380749476362,1.9078860211248094,1.4826425107425214,1.2862536613522078,0.665275828405099,1.798741913392668,0.0,1.6047951341473914,1.7128638845763655,0.0,1.5870106465493332,1.113013512161645,0.9409189930196443,0.0,1.496995629706219,1.3822090853936106,1.421171574896766,1.193314280786988,0.6208497373833197,1.1080257932150415,1.5515833752747783,0.793167254396548,1.814489531904102,0.9522123027221925,0.8067094990366055,1.7891289171258185,0.0,1.6793333239107804,1.0381740326854398,1.9056435392694475,0.6979578457734948,0.6515913330086952
b0043,0.5734030012465691,1.0450381605199455,1.228172130066815,0.0,0.9407540025269383,2.3303948944852912,1.460152665062302,1.3672671210714493,0.0,0.4466984271449127,0.7551794979156325,1.3186138671855527,0.9655556819125635,0.6620861872508037,1.3027512754598631,0.7122994932351236,0.7426077481229846,0.0,1.3223495598919428,1.1216646832066366,0.9419745002047158,1.0909903642930696,1.2495492192441369,1.3347727144862291,1.64176504549812,0.6195692418287311,1.1559810403436976,0.4245136347770233,0.8659720209662767,0.6773734604841631,0.0,0.8529197890146725,0.6932740356379881,1.2266930634071742,1.6085097075979298,1.1722216019240514
b0044,1.6694265108579103,3.022943616501269,0.0,2.372719596098362,0.0,0.0,1.5639459052561553,0.0,1.544133129910394,2.5522209286643074,2.0263723390442374,0.0,1.0457739786427567,0.0,0.0,0.9641916564517108,0.0,0.0,0.8033546454988989,2.6450459782075386,1.2461881142622244,0.8810891215272242,0.0,0.0,2.3816976646362558,0.8472247672251642,1.5006703331165718,1.3384806691853675,0.0,0.0,0.0,1.1380486778878096,1.2500490357264105,1.998098467973373,0.0,0.0
b0045,0.305411359173694,1.61116723650485,0.603060466171996,1.8917340971496666,1.3107918105379905,2.5525309531900584,1.428789181869014,1.1839850708706194,1.1654280306756737,1.4611538197456135,1.581983175589802,1.5484574050040323,1.2515305019445104,0.6440357636033769,0.0,0.2697694554729963,1.5613813871290219,0.0,1.4710620522226416,2.140369721932234,0.6720696331395206,1.2963259690659483,0.964070234025345,0.4080297877307538,0.2958974903820676,1.1436240261723347,1.4752349323675853,1.4075209707588474,1.2170008821586549,0.658994249722747,0.0,1.0275482624618906,1.1323872916791065,1.4471517064901036,1.344886568037,1.1448515450947347
b0046,5.041636059280861,5.0538954617998675,4.610655796909322,5.032688150937704,4.8322433884120795,5.638978208772986,4.636759366008532,5.199190032628186,5.302160914189612,4.283321376723443,4.273408165888076,4.90561639641361,4.690734971857776,4.274229075950504,5.666136460137225,4.597538165445636,5.071804003530653,9.349169202441168,4.8319938983912305,4.389000950852938,5.255898353501155,4.780306669386971,4.817102637601473,4.72347637039851,4.575434209292234,4.683832773795165,4.717334089248554,5.0945840699919875,4.498135860956784,4.145852174414054,0.0,4.05581708890528,4.185560685772856,5.604219344547529,5.267882987652519,5.647313843513745
b0047,4.08866745013755,4.1909224869434665,3.7473206947037028,4.711281616442683,4.040656154642482,4.356517896506087,3.8234966866776205,4.163194559947383,3.5802415290748013,3.8864641729304426,3.9312355710080467,3.949699789236661,3.99771006582002,3.7943134636615325,3.8252313626071675,3.5523426850263715,4.149107245874195,0.0,3.9977514943175985,3.629179263630506,4.217680024979596,3.808672821269046,3.7557827340215666,3.8518083140919335,3.826173683690526,3.9497352554893337,3.9734870831629294,3.990015984150392,3.6501158861774323,3.556172135376799,0.0,3.1966030284309452,3.2515717853423176,4.885027994096967,4.117672887151462,4.5287634205847604
b0048,6.64088002123115,6.809936556471452,6.530490541486376,6.551169436508939,6.363894155827449,6.493971500940006,6.671877613892962,6.502384521321492,6.722866493690205,7.150717966422573,6.704310555553652,6.582260275730203,6.97936342007858,6.388160140754932,6.3159154946897305,6.882267904939242,6.1577596468621065,0.0,6.340376717720543,6.136848950958479,6.766198513273287,6.762582530991215,6.2665693106665525,6.4973971584113475,6.760129868020433,6.598192874321307,6.687894685974263,6.461796526244326,6.609914231904232,6.14751636877978,0.0,6.23287916260448,6.237233557116415,7.286576997596837,6.9999146817665014,7.281827947963336
b0049,5.478537647232897,6.257263850380976,5.740849500230195,6.484153712537522,5.550246712242207,5.930240518111433,5.637986297827499,6.416435216180227,5.755653082563597,5.571109043440521,5.952031235359167,6.069467015642914,5.698021222781727,6.573561150260368,6.269551086252229,5.7965184568627395,6.305789550034312,0.0,6.190693130302849,6.2891023484791475,6.31748318589209,5.863642369765524,6.180136533896897,5.820735539422022,5.949288105876369,5.976514637670626,5.672668510018857,6.393132855153484,5.907440080090918,6.502291306382926,0.0,6.438657661747267,5.915020360726711,7.456239017656917,7.403072957331842,7.288539918265217
b0050,8.07335027690718,7.670719445541936,7.854290537766456,8.033964325653267,7.9682012914796845,7.973704861678112,7.830322110056898,7.992679821321116,8.074919115131651,7.738305145352261,8.014651256663132,8.234429800507677,7.791810711298305,7.900500883280011,8.053771998156845,7.76098929308311,8.084622978531124,0.0,8.098460244253069,8.156229445589874,8.233815720094821,7.804432283375125,8.237789337122178,8.003982849033635,7.298539251317688,8.34644757913551,7.748143461944495,7.960640793261792,7.749865285688723,8.24294840567018,0.0,8.20752192614698,7.537991965344817,9.117521319011622,9.628983793829882,9.088731706141868
b0051,7.676900765935989,7.7310058762877905,7.548898276195889,7.676157367278991,7.436999402386391,7.607309596473923,7.352885363432501,8.14034421646567,7.6612082984374785,7.238495567023923,8.060730582059755,7.567761314744423,7.3475075266362015,7.833149860192797,7.776112063282512,7.318288105809639,8.103526148951302,9.718242685511045,7.5877302112561,8.286172552852475,7.763790862051551,7.486088248810878,8.011184879953449,7.531869875565658,7.156374704624172,7.888753405322994,7.467407757487976,7.9968187231488015,7.509085543168305,8.141908231503182,0.0,8.10052583877896,7.351204826039174,8.976106498317675,8.772745099294493,8.961599716094334
b0052,6.991558101016647,6.854782618150823,6.761862402523144,6.864148139591631,6.8349594101142594,6.554267992061557,6.680909823962827,7.5798057375130785,6.975816850526469,6.610545963732319,7.539920047656558,6.577988712222828,6.636240133928187,7.401491651053903,7.15100984521668,6.528151327969206,7.466843303690804,9.450302561255684,7.081070601054154,7.490782037301113,7.021603012412641,6.736936091699737,7.3929369072708235,6.677678608809815,6.6070573251353775,7.23994046741417,6.959896778937357,7.446709676773519,7.055967459031021,7.715342176544823,0.0,7.889649780051363,7.010380878989526,8.310767376546815,7.436989955387681,8.343226197948216
b0053,8.34668893163205,7.970991201959314,8.139002870699212,8.211997827605638,8.208785485277666,8.150089744590963,8.211039314463079,8.323666192479253,8.066921451423264,8.207937529498116,8.344177749358543,8.474267827916826,8.225117109408805,8.210725638804703,8.073921881703933,8.1270197318434,8.399165753620677,0.0,8.353111544253274,8.331106331348542,8.24383610412823,8.382625575212684,8.223859800683645,8.105188998539592,8.431387121720684,8.28016692565199,8.188397943852976,8.443986862448712,8.308352251100434,8.669859266209066,0.0,8.519609835750787,8.40288849273901,9.34611874393201,8.778435571413915,9.262101572777324
b0054,8.904096861222593,8.311657980722027,8.691854423300692,8.250692005237523,8.536015479939751,8.513501371088745,8.585740797004648,8.651167578092187,8.360273459401999,8.527894155254288,8.671460736098746,8.415853569645648,8.595132214669874,8.598757456253162,8.378970157449578,8.568133464828056,8.602761603258626,8.786246137844401,8.715506210979749,8.637238289184815,8.656636347490702,8.674541077192805,8.968438992149204,8.428395663603656,8.31524015125432,8.855185748501523,8.618926609245484,8.580400207128102,8.564551578554374,8.881863823931734,0.0,8.963261149425875,8.521905977475976,9.507746668560799,9.700473618328706,9.637929709143872
b0055,5.462853183387743,5.479233073955188,4.957521860774947,5.126187741828606,5.142557620591489,4.962891058313463,5.271875543187354,5.438251796322032,4.844476672696696,4.916103547464344,5.541156936177597,5.183939700543691,5.212058416107675,5.3720712015879535,4.593200564773345,4.963810946652315,5.543995528001531,0.0,4.903497334299691,5.320122998871797,4.862375897579055,4.839440831354805,5.303446868207784,4.704753207614219,4.7152881725062405,5.288054247620657,4.94046717138143,5.129052100499205,5.063241742792737,5.592609703111141,0.0,5.410566393691323,4.939141368006019,6.1520200053067775,6.3285900071694625,6.275197520442881
b0056,6.098810455566913,5.685271278615007,5.544013761732886,6.191899065472393,5.419913862353581,5.038438977508205,5.749575243047446,5.548662544356749,5.43922199087328,5.204518723434043,5.071935210790831,4.438204901716528,5.530078341086373,4.9511359530780865,5.378597259645803,5.3112459083518795,5.761161360425491,0.0,5.399399871403632,5.569771691476982,5.577163731532595,5.325578885416824,5.346486271343702,5.1474544076804465,5.407865886733816,5.416567346685096,5.345682948609912,5.574968319875974,5.399054583714482,5.387852683754638,0.0,5.442926031580983,5.537083708882357,6.338658035780932,6.216792524354722,6.319980298710331
b0057,7.6040972585775055,7.2848326496101174,7.038032516277181,7.100731273506647,7.34220760487757,7.284699006179307,6.8155466074429345,6.77734333450665,6.894992413942042,6.777293742691925,6.88166572158926,6.550422296499107,7.045606938129159,6.423747633590182,6.394379510736978,6.925712625971238,6.370449199662582,0.0,7.2495204085637015,7.580262189405611,7.530744263410297,7.188313263669786,6.813952832737464,6.972623080326839,7.170245077894143,6.548867737656071,6.828891320723726,7.094790543441115,7.309030103145167,7.121373536346024,0.0,7.175484724120371,7.3732582931562085,7.53473276682172,7.177569188928705,7.560091119918457
b0058,4.659197342891243,5.2206874682894915,4.678730456306677,5.9773627186871545,4.802001222992053,5.260123352821128,5.0451511173112085,5.2660777601626085,5.723675875622332,4.64739753644354,5.661857029721678,5.351279256806453,4.358178083578722,5.5368235480154855,5.14272148099931,4.267432845112216,5.810825457570086,0.0,4.5304929211254485,5.048943614186411,5.463036801577081,4.6043410606642725,5.407632217020552,5.058520948214668,4.689832641814755,5.047786974472181,4.520855906455776,4.923809663982239,4.631846787436573,4.888889456363647,0.0,4.5883227287918675,4.132736472478674,5.73529670383092,6.5239702887760975,5.966238110912648
b0059,5.44149306534285,6.007261233880082,5.612126963237185,6.330822073897629,5.477663970077843,6.113434122102159,5.382226749027116,6.229245641396313,6.02190378374572,5.3234934953637225,6.150571590852033,6.493268286879203,5.1144220354427254,6.0772407973290195,5.955367652953635,5.1566660717923405,6.107548691901848,6.906286066880704,5.470351443125266,6.227473996181132,6.177283647834275,5.430095189960004,5.917061368671645,6.184715573858971,5.598747081332563,5.923334808500185,5.510758765610036,6.158481804600967,5.6221282069857486,5.630766674361379,0.0,5.573961807312146,4.975214024717176,6.910133515541958,7.340713672955677,6.734012973946232
b0060,4.144896206395321,4.357098981652894,3.622303013562253,4.523849492734901,3.9471024956817664,4.689572761772996,3.6438675713906403,4.086834314525395,4.541732379407854,3.551351372815102,4.071082462689745,3.6995768114484116,3.6702663257104167,4.3975384786190075,3.7911512455562804,3.67366687925995,4.529956656320981,0.0,4.029354782307536,4.297277120800346,4.625877574473818,3.757386455308212,4.063781166043496,4.1041438619176205,3.7827663003060006,4.156129221094374,3.673853158838231,4.031297086495788,3.843288222346793,3.543063828831696,0.0,3.7858153420013587,3.131685696387389,5.013099812263373,5.353042160888566,5.155452450083991
b0061,1.4879324849478452,0.0,0.5816572994042598,0.0,0.0,0.0,0.0,0.0,0.0,0.7407849882607892,0.0,0.9418823688590042,0.0,0.0,0.0,0.0,2.2432136282987876,0.0,2.902099518254872,0.0,3.2504644828599965,2.5970760637481143,0.0,0.7009424930216992,0.0,0.41211592021040633,0.463169630225194,0.7071952292752097,0.32596971464382674,0.0,0.0,0.0,0.8918994585690309,0.0,0.0,0.0
b0062,2.118740882071637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1566242088885303,0.0,3.667698419135218,1.0050234323517468,3.9258032992213048,3.6004417544388825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0063,1.075703213898788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3380258363803659,0.0,3.6416496883116247,0.0,3.153622170376109,3.0600190023615337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0064,5.33272662325862,5.773924479038401,5.703605909508414,5.612496957058801,5.692435625017201,5.79630304445346,5.843345508736849,4.256960490686534,5.6430842613507775,5.772636957907213,4.764735293202161,5.309320098712804,5.9630910651514695,4.42387471388822,5.6554085241729615,5.786989174156429,4.150268365861762,0.0,5.903019440521195,4.745634812786716,5.604512539791145,5.662320428858175,4.1467704916531405,5.774607862576905,6.01835069083831,4.47286717706327,5.95069790335485,4.172429036439291,5.5901014143875205,4.946281258385831,0.0,4.834976834148989,5.426402616130896,5.060907444267311,4.544600692075734,4.967398175979971
b0065,4.534062624257782,5.748916178267838,5.611425452995124,5.998495934447604,5.6134213270894575,6.104110875749039,5.905173004389559,5.321247667896467,5.8756346392877985,5.7083713620250744,5.69812014459517,5.958170915830445,5.544877994016808,5.3287652758871165,6.02608792193815,5.715722259188656,5.0317287575292315,0.0,5.897978479820701,5.712560242147717,5.965133080967355,5.543297129434577,4.929235730010319,5.6423052726726155,5.889164201975899,4.915470563856574,5.7651475754593715,5.079262571633104,5.686793676007201,5.626124531393707,0.0,5.834348139570578,5.383309743589704,6.32048428023877,6.327300069184168,6.252097537414615
b0066,4.245739811976191,2.29746874843421,0.5796013615548933,2.9795774914428814,1.9342286295629534,2.7146290921173892,1.1435487414698504,3.713675870848537,2.3067631209170147,1.8768876543716095,4.0176957904191575,0.938910660299001,0.9085537797364156,3.793595092973108,0.0,1.1213125334654175,4.097054604852045,0.0,1.3420323758136556,2.9060524494245423,2.30958707660561,1.9163136738027224,2.765083956456795,1.669065555239523,1.6640326647599482,3.305803732810073,1.5284274960880238,4.065899412641606,1.9170901433563587,3.450176171762786,0.0,4.073170862287672,2.394987991035591,4.510870748885381,2.9463724451968276,4.518973790893826
b0067,4.781974347080086,2.136911333150617,1.4416191690424636,2.639184321758287,1.565073997480836,2.076915386486284,1.785969051123216,3.767746039992804,2.0296964889650386,1.599079967723202,4.03440346112581,2.9568992531728737,1.2216164822788138,4.149650075203944,3.005707641773353,1.6041044968720017,4.385349271354921,0.0,2.2818900829758597,4.002838329903914,2.7315883289712013,1.4088828753623037,3.46761952366392,1.940266345410858,1.6184530723221644,3.567568362411155,1.8547286573949149,3.5091791208969174,2.456916637561897,4.207342326145715,0.0,3.982992758210664,3.0478574556357465,4.6284691171133785,2.6909412278129388,4.702473339515322
b0068,6.978517297070686,4.0267685957951285,3.437555042669495,4.07905498925229,3.462357227189795,4.071299198973277,3.0282763232593357,5.090027724427988,2.950538748194884,3.02148800230441,5.173375793379103,4.314146197865575,2.8542081546260913,5.5216813523252535,4.335364809247554,3.6009010690206105,5.62723091201908,0.0,3.0729966272268765,5.302039865467902,3.6606596455199307,3.390290214380797,4.935579012695309,3.5923786947911376,3.8014326085668575,5.015151274881953,3.4113739655566113,5.367095276924619,3.7019642451872836,5.813881142976808,0.0,5.669812765403004,4.09916716433944,6.002443390732684,4.260575493544417,6.068894524516839
b0069,4.462722783843061,4.409278487603757,4.093397411352198,4.20503839823861,4.35989883905753,4.416514899531586,4.4987502458341675,4.663980695043415,4.345503699808698,3.9434110773784643,4.736576815008266,4.2913708577431215,4.201777299801077,4.417318827347032,4.178044008577792,4.299290784750426,4.586189927057988,0.0,4.258736643032374,3.9656036849206315,4.505610224345247,4.191758853940507,4.505872749798192,4.42678126186045,4.389486312681592,4.294329131905025,4.589203514598,4.477090359256265,4.364888853431215,4.394048117922424,0.0,4.570680774421178,4.030622954443064,4.855532581953548,5.400319558864035,4.77108466324085
b4662,6.551309654955699,7.872139055917633,7.12689059371645,7.106146039140167,7.39535998718945,6.76870162936463,7.312448375787446,7.615497545810752,7.202953529417528,7.258832055991559,7.706669489586912,7.497334390038619,7.792050695459695,7.467777276340345,7.546438080609016,8.113503753778783,7.890521614770677,0.0,6.7589191011412035,7.7737993888825025,5.084545599399939,5.856336748686974,6.130938483021583,6.4927810660871215,8.750112796268018,6.462177671307919,7.910071914466621,6.879564122377872,6.953891434555959,8.862559048803304,0.0,8.276866605272982,7.479375371544135,8.586185294800892,9.060251094088443,7.705851075254742
b0070,4.657606447314482,4.156403603512848,4.325820886623311,4.783586813817601,4.724031594983484,4.654891426392491,4.413657661994733,4.071092548775097,3.9552315483495333,4.559567480427529,4.130823756203409,3.569768594004531,4.726959827013337,3.9055194104190605,3.1710223610711292,4.51323903393218,3.972443510032394,0.0,4.442980503018929,3.3198948350828728,4.06638238683398,4.35994927500979,4.13278828722514,4.092897771021836,4.324242169515221,3.8351713773968177,4.321624444776717,3.852451480481088,4.278527225692098,4.45494754150246,0.0,4.467277349460228,4.578802899660666,4.473435293623515,4.812175099693194,4.214229619255246
b0071,10.026026374117524,8.369528396031432,8.763011360396101,8.637449366788093,8.754661644303393,8.933042772470964,8.750213534605946,9.637946531155006,8.796092467983648,8.68583588830421,9.200276897978659,9.14434208141694,8.567593209241268,9.224920539174866,8.71972203094725,8.568833582463164,9.537257779668751,0.0,9.115068388998228,9.541590405463232,8.717525045293785,8.855036843596983,9.665860604436638,8.602200785911057,8.725595224184264,9.627278206197655,8.916423527388702,9.552346565228953,8.615864847207149,9.09526744633896,0.0,9.043707823694994,8.476051489113205,10.631189274873526,11.274386236370887,10.79791630987081
b0072,10.073654447455132,8.425796448443334,8.904131219313365,8.720959609707085,8.876807912472135,9.325010239378667,8.959822477990492,9.757339252795793,8.93623356483678,8.759564720510093,9.353930242675302,9.161107147263293,8.697000809829955,9.520539377874918,8.695990912449881,8.691676280688831,9.673653259605064,10.533218651883457,9.298052059266432,9.830679109574612,8.758644962741478,9.086080201758522,9.787617096342908,8.781764612855273,8.984075365930572,9.738338109917695,8.917054422633502,9.694363495421285,8.735712767134535,9.300886713687644,0.0,9.268882094556682,8.677660509813286,10.788263973870844,11.491397513548897,10.903650983506827
